0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,78.7252637005385,26.24175456684617,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,95.31534166613983,33.36036958314894,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,123.48511986594252,49.394047946377015,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,102.43413621483823,34.144712071612744,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,106.51920765830185,37.28172268040565,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,124.36154068942649,49.744616275770596,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,89.46687958624382,29.822293195414606,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,87.18468898975908,30.51464114641568,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,143.76585306616911,57.50634122646764,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,97.97024648591051,32.656748828636836,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,91.70563727849138,32.096973047471984,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,113.4344036125308,45.37376144501232,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,96.56095662802318,32.18698554267439,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,103.4216333882486,36.197571685887006,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,119.05951306539322,47.62380522615729,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,98.11795280629474,32.705984268764915,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,94.93018359465347,33.22556425812871,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,122.03436369938582,48.81374547975433,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,102.46435231265606,34.154784104218685,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,91.46699147895148,32.01344701763302,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,145.6214610959102,58.24858443836408,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,83.44638265573141,27.8154608852438,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,97.9134736854829,34.26971578991902,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,125.37152035055917,50.14860814022367,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,92.25467315657266,30.75155771885755,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,93.66930066720309,32.78425523352108,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,124.87507042631778,49.95002817052711,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,94.25193675315155,31.417312251050518,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,117.1144860216434,40.99007010757519,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,128.36395069254576,51.3455802770183,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,94.0378539381047,31.345951312701565,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,98.93564886154776,34.627477101541714,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,118.30617933509419,47.32247173403768,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,87.86802066104815,29.28934022034938,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,119.57485427069348,41.85119899474272,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,142.25736840285077,56.902947361140306,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,96.86183245388993,32.287277484629975,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,110.57105682891674,38.69986989012086,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,122.68538959939622,49.07415583975849,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,102.32935596322245,34.109785321074156,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,88.63254065187593,31.021389228156576,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,131.9382443326145,52.7752977330458,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,111.7580334458177,37.25267781527257,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,107.22073374325171,37.5272568101381,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,115.56372491890998,46.225489967563995,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,71.96381387925841,23.987937959752802,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,106.59660180384834,37.30881063134692,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,128.4359090791015,51.374363631640605,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,99.75417274607723,33.251390915359075,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,98.8615948357318,34.601558192506126,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,126.87899962539369,50.751599850157476,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,94.02795017981971,31.342650059939903,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,114.64373829090808,40.125308401817826,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,128.42013497726097,51.36805399090439,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,103.58018284767456,34.526727615891524,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,81.87704293206932,28.656965026224263,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,129.13922817077696,51.65569126831079,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,91.52066242621792,30.50688747540598,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,112.31392674969587,39.30987436239355,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,108.75501992930887,43.50200797172354,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,75.24270216334018,25.080900721113395,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,101.98694639313725,35.69543123759804,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,108.72294352694084,43.489177410776335,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,91.88551386659506,30.628504622198356,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,90.07872418750698,31.52755346562744,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,143.77594395548897,57.51037758219559,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,93.01212637159972,31.004042123866576,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,103.36992876717768,36.17947506851219,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,113.58122689238392,45.43249075695357,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,82.2564890190875,27.418829673029165,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,106.81322023245765,37.38462708136018,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,104.35382545216704,41.74153018086682,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,85.98743244050267,28.66247748016756,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,94.44229766538318,33.05480418288411,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,116.47594121416634,46.59037648566654,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,72.98651327935133,24.328837759783774,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,101.67471143893819,35.586149003628364,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,113.88616199694127,45.55446479877651,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,74.98275773722861,24.994252579076203,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,96.35597191628673,33.72459017070036,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,118.3962864943934,47.358514597757356,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,73.12204960885855,24.374016536286184,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,101.99063711580476,35.69672299053167,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,132.29294705707468,52.91717882282988,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,85.69295418551184,28.564318061837277,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,98.26725725388967,34.39354003886139,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,118.5237814606496,47.40951258425984,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,84.11909213435446,28.039697378118152,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,84.52746403363822,29.584612411773378,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,125.59026481619054,50.23610592647622,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,82.12559693913892,27.37519897971297,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,122.02801461326197,42.70980511464169,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,127.3504375740375,50.940175029615,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,84.09078765075225,28.030262550250747,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,99.5292019613104,34.83522068645864,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,135.747582925948,54.29903317037919,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,93.8991844182975,31.299728139432496,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,118.54859515179803,41.49200830312931,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,115.46788486158073,46.18715394463229,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,97.99886419816183,32.666288066053944,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,101.63726758791753,35.57304365577114,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,122.34782562633181,48.93913025053273,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,97.04039405128358,32.34679801709453,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,101.3487765979106,35.47207180926871,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,115.72896119874991,46.29158447949997,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,95.12868881604616,31.709562938682055,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,107.80856209068783,37.73299673174074,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,137.1410881404234,54.85643525616936,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,92.54765300873774,30.849217669579247,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,103.59883271862444,36.25959145151855,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,162.57799021522897,65.03119608609158,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,88.98707596886238,29.662358656287463,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,105.67941261783463,36.98779441624212,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,121.57129383831025,48.6285175353241,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,90.78304435041404,30.261014783471346,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,95.55548302679539,33.44441905937838,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,116.23553465608924,46.4942138624357,0.0
-2.9134066523,-0.6438752673,0.0,0.0,0.0,0.9369913411,-0.1173671421,0.0,0.0,-163.0,-1.4518205307,2.940568212,0.0,0.0,-85.0,-2.0549411928,0.0097926866,0.0,0.0,0.0,-2.1789060589,1.1489200593,78.6128185574565,26.204272852485502,0.0,-1.2943983522,1.8718889109,0.0,0.0,0.0,-0.2434998231,1.4166043723,94.8189071209026,33.18661749231591,0.0,-0.0639025421,0.2858212795,0.0,0.0,0.0,-0.9830230267,-0.3940948828,112.02688003811271,44.810752015245086,0.0
