0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
-1.7274567146,-3.1892649529,0.0,0.0,0.0,1.0,0.0,-0.5620171842,-3.3148524773,22.633220072204,13.246170272672387,-60.97,1.0,0.0,1.0120878871,-1.7414860957,2.4916153137287025,1.2458076568643512,0.0,1.0,0.0,-0.2483703707,-5.7011599364,8.362715443351975,1.7605716722846267,0.0,1.0,0.0,-1.3515096676,-6.364862178,0.0,0.0,0.0,1.0,0.0,-0.1392678391,-6.7357195544,0.0,0.0,0.0,1.0,0.0,0.8041763605,-6.4263057784,24.906868865617536,11.907231168211892,0.0,1.0,0.0,-0.9242954395,-5.4723948016,27.470373518822075,27.470373518822075,0.0,1.0,0.0,0.2295692813,-4.9094485678,0.0,0.0,0.0,1.0,0.0,1.0937142736,-7.4731743253,5.617361257509253,1.9370211232790528,0.0,1.0,0.0,1.8574880571,-6.8557907822,0.0,0.0,0.0,1.0,0.0,1.496608508,-5.5566606165,10.290112836945559,6.890700560454616,0.0,1.0,0.0,-1.59061066,-4.144202153,0.0,0.0,-37.0,1.0,0.0,1.8817593551,-4.6687303186,6.147930354359898,1.586562672092877,0.0,1.0,0.0,2.4068601909,-4.3993436497,7.999407201458422,2.4388436589812263,0.0,1.0,0.0,2.2748765253,-6.1619370169,3.474896028966328,1.7870893863255402,0.0,1.0,0.0,3.1169836554,-5.1465920415,5.842487054445131,3.7651583239757516,0.0,1.0,0.0,3.7246411249,-4.0370927851,3.1206330505630224,0.87767804547085,0.0,1.0,0.0,4.8299404079,-4.2704759539,8.020261607498242,2.8704094174204235,0.0,1.0,0.0,3.1039065876,-2.8673421324,2.1723181362035193,0.6911921342465742,0.0,1.0,0.0,1.8534092602,-2.8489444663,16.279080181439305,10.418611316121154,0.0,1.0,0.0,4.0378033247,-2.2835029253,0.0,0.0,-21.59,1.0,0.0,3.4709477276,-1.7452892746,3.4377256103076625,1.7188628051538313,-19.2,1.0,0.0,-0.3726946517,-4.2829075502,9.231249200280141,7.109122947342179,0.0,1.0,0.0,-1.0537836171,-2.2394463492,0.0,0.0,0.0,1.0,0.0,0.5309084006,-3.433272374,3.1594812649231607,2.076230545520934,0.0,1.0,0.0,-0.0673791279,-2.3918873148,0.0,0.0,-26.91,1.0,0.0,1.0669150553,-2.4311581116,0.0,0.0,0.0,1.0,0.0,1.1037817517,-3.1875438028,2.2574134956921443,0.8465300608845542,0.0,1.0,0.0,1.1626994941,-4.2978495824,10.274130980709907,1.8415895154102666,0.0,1.0,0.0
-1.7274567146,-3.1892649529,0.0,0.0,0.0,1.0,0.0,-0.5620171842,-3.3148524773,21.116175199467158,12.358314517660503,-60.97,1.0,0.0,1.0120878871,-1.7414860957,2.593052549349365,1.2965262746746824,0.0,1.0,0.0,-0.2483703707,-5.7011599364,7.629253413396414,1.6061586133466137,0.0,1.0,0.0,-1.3515096676,-6.364862178,0.0,0.0,0.0,1.0,0.0,-0.1392678391,-6.7357195544,0.0,0.0,0.0,1.0,0.0,0.8041763605,-6.4263057784,19.552991347324944,9.347702003764995,0.0,1.0,0.0,-0.9242954395,-5.4723948016,31.77542573053978,31.77542573053978,0.0,1.0,0.0,0.2295692813,-4.9094485678,0.0,0.0,0.0,1.0,0.0,1.0937142736,-7.4731743253,6.107245836762304,2.105946840262863,0.0,1.0,0.0,1.8574880571,-6.8557907822,0.0,0.0,0.0,1.0,0.0,1.496608508,-5.5566606165,11.307749742740233,7.572153845584978,0.0,1.0,0.0,-1.59061066,-4.144202153,0.0,0.0,-37.0,1.0,0.0,1.8817593551,-4.6687303186,5.564097472709567,1.4358961219895656,0.0,1.0,0.0,2.4068601909,-4.3993436497,9.733797569191339,2.967621210119311,0.0,1.0,0.0,2.2748765253,-6.1619370169,3.098997928579359,1.5937703632693845,0.0,1.0,0.0,3.1169836554,-5.1465920415,9.534346202877616,6.144356441854463,0.0,1.0,0.0,3.7246411249,-4.0370927851,3.7254257731748597,1.0477759987054291,0.0,1.0,0.0,4.8299404079,-4.2704759539,9.447321870189013,3.381146774593962,0.0,1.0,0.0,3.1039065876,-2.8673421324,2.158138033319247,0.6866802833288511,0.0,1.0,0.0,1.8534092602,-2.8489444663,15.764116423338402,10.089034510936576,0.0,1.0,0.0,4.0378033247,-2.2835029253,0.0,0.0,-21.59,1.0,0.0,3.4709477276,-1.7452892746,3.720084655915216,1.860042327957608,-19.2,1.0,0.0,-0.3726946517,-4.2829075502,8.405013588572276,6.472826556716581,0.0,1.0,0.0,-1.0537836171,-2.2394463492,0.0,0.0,0.0,1.0,0.0,0.5309084006,-3.433272374,3.6837568403898224,2.4207544951133118,0.0,1.0,0.0,-0.0673791279,-2.3918873148,0.0,0.0,-26.91,1.0,0.0,1.0669150553,-2.4311581116,0.0,0.0,0.0,1.0,0.0,1.1037817517,-3.1875438028,2.59571365866363,0.9733926219988612,0.0,1.0,0.0,1.1626994941,-4.2978495824,11.446106731416883,2.0516606405369884,0.0,1.0,0.0
-1.7274567146,-3.1892649529,0.0,0.0,0.0,1.0,0.0,-0.5620171842,-3.3148524773,25.996219173342457,15.214377119882451,-60.97,1.0,0.0,1.0120878871,-1.7414860957,2.42047835995581,1.210239179977905,0.0,1.0,0.0,-0.2483703707,-5.7011599364,7.26227459899611,1.5288999155781287,0.0,1.0,0.0,-1.3515096676,-6.364862178,0.0,0.0,0.0,1.0,0.0,-0.1392678391,-6.7357195544,0.0,0.0,0.0,1.0,0.0,0.8041763605,-6.4263057784,23.634936497941855,11.29915823805115,0.0,1.0,0.0,-0.9242954395,-5.4723948016,31.859968891771675,31.859968891771675,0.0,1.0,0.0,0.2295692813,-4.9094485678,0.0,0.0,0.0,1.0,0.0,1.0937142736,-7.4731743253,5.6005650365118065,1.9312293229351056,0.0,1.0,0.0,1.8574880571,-6.8557907822,0.0,0.0,0.0,1.0,0.0,1.496608508,-5.5566606165,12.661232776527825,8.478504091424883,0.0,1.0,0.0,-1.59061066,-4.144202153,0.0,0.0,-37.0,1.0,0.0,1.8817593551,-4.6687303186,5.686011818927373,1.4673578887554513,0.0,1.0,0.0,2.4068601909,-4.3993436497,8.429967580994608,2.5701120673764053,0.0,1.0,0.0,2.2748765253,-6.1619370169,3.6362263970515363,1.8700592899122188,0.0,1.0,0.0,3.1169836554,-5.1465920415,9.19780515103421,5.927474430666491,0.0,1.0,0.0,3.7246411249,-4.0370927851,2.698017034648862,0.7588172909949925,0.0,1.0,0.0,4.8299404079,-4.2704759539,9.832884893924517,3.519137751509827,0.0,1.0,0.0,3.1039065876,-2.8673421324,2.6469641809232183,0.8422158757482966,0.0,1.0,0.0,1.8534092602,-2.8489444663,15.948372302009188,10.20695827328588,0.0,1.0,0.0,4.0378033247,-2.2835029253,0.0,0.0,-21.59,1.0,0.0,3.4709477276,-1.7452892746,3.4173182057645994,1.7086591028822997,-19.2,1.0,0.0,-0.3726946517,-4.2829075502,10.358320159278371,7.977097134156907,0.0,1.0,0.0,-1.0537836171,-2.2394463492,0.0,0.0,0.0,1.0,0.0,0.5309084006,-3.433272374,3.344523039177762,2.197829425745386,0.0,1.0,0.0,-0.0673791279,-2.3918873148,0.0,0.0,-26.91,1.0,0.0,1.0669150553,-2.4311581116,0.0,0.0,0.0,1.0,0.0,1.1037817517,-3.1875438028,3.018327075642559,1.1318726533659598,0.0,1.0,0.0,1.1626994941,-4.2978495824,9.1256941891428,1.6357376376765398,0.0,1.0,0.0
-1.7274567146,-3.1892649529,0.0,0.0,0.0,1.0,0.0,-0.5620171842,-3.3148524773,22.933988624786526,13.422196107593958,-60.97,1.0,0.0,1.0120878871,-1.7414860957,2.4452969727893423,1.2226484863946712,0.0,1.0,0.0,-0.2483703707,-5.7011599364,7.9019550177395415,1.663569477418851,0.0,1.0,0.0,-1.3515096676,-6.364862178,0.0,0.0,0.0,1.0,0.0,-0.1392678391,-6.7357195544,0.0,0.0,0.0,1.0,0.0,0.8041763605,-6.4263057784,19.696279297291508,9.416203699143747,0.0,1.0,0.0,-0.9242954395,-5.4723948016,28.47992846466134,28.47992846466134,0.0,1.0,0.0,0.2295692813,-4.9094485678,0.0,0.0,0.0,1.0,0.0,1.0937142736,-7.4731743253,5.850932305295861,2.0175628638951246,0.0,1.0,0.0,1.8574880571,-6.8557907822,0.0,0.0,0.0,1.0,0.0,1.496608508,-5.5566606165,8.761054737245015,5.866777725833716,0.0,1.0,0.0,-1.59061066,-4.144202153,0.0,0.0,-37.0,1.0,0.0,1.8817593551,-4.6687303186,5.632107716330128,1.4534471526013235,0.0,1.0,0.0,2.4068601909,-4.3993436497,9.231975652746629,2.8146267233983626,0.0,1.0,0.0,2.2748765253,-6.1619370169,3.5316749736013118,1.816289986423532,0.0,1.0,0.0,3.1169836554,-5.1465920415,9.091745476635836,5.859124862720872,0.0,1.0,0.0,3.7246411249,-4.0370927851,3.2594918095737944,0.9167320714426297,0.0,1.0,0.0,4.8299404079,-4.2704759539,9.860558463981441,3.5290419765828314,0.0,1.0,0.0,3.1039065876,-2.8673421324,2.5300692434355643,0.8050220320022248,0.0,1.0,0.0,1.8534092602,-2.8489444663,17.13782533025008,10.968208211360052,0.0,1.0,0.0,4.0378033247,-2.2835029253,0.0,0.0,-21.59,1.0,0.0,3.4709477276,-1.7452892746,3.4918230197818283,1.7459115098909141,-19.2,1.0,0.0,-0.3726946517,-4.2829075502,9.037154027756092,6.959647354708715,0.0,1.0,0.0,-1.0537836171,-2.2394463492,0.0,0.0,0.0,1.0,0.0,0.5309084006,-3.433272374,3.8154763080401013,2.5073130024263524,0.0,1.0,0.0,-0.0673791279,-2.3918873148,0.0,0.0,-26.91,1.0,0.0,1.0669150553,-2.4311581116,0.0,0.0,0.0,1.0,0.0,1.1037817517,-3.1875438028,2.4241814908064456,0.9090680590524172,0.0,1.0,0.0,1.1626994941,-4.2978495824,11.356893217177635,2.0356695389280666,0.0,1.0,0.0
-1.7274567146,-3.1892649529,0.0,0.0,0.0,1.0,0.0,-0.5620171842,-3.3148524773,21.441588451329032,12.548763748012844,-60.97,1.0,0.0,1.0120878871,-1.7414860957,2.628323884179732,1.314161942089866,0.0,1.0,0.0,-0.2483703707,-5.7011599364,7.115346564815914,1.4979676978559822,0.0,1.0,0.0,-1.3515096676,-6.364862178,0.0,0.0,0.0,1.0,0.0,-0.1392678391,-6.7357195544,0.0,0.0,0.0,1.0,0.0,0.8041763605,-6.4263057784,25.060916995934647,11.980876984898583,0.0,1.0,0.0,-0.9242954395,-5.4723948016,29.16682952336803,29.16682952336803,0.0,1.0,0.0,0.2295692813,-4.9094485678,0.0,0.0,0.0,1.0,0.0,1.0937142736,-7.4731743253,5.156068245785772,1.7779545675123352,0.0,1.0,0.0,1.8574880571,-6.8557907822,0.0,0.0,0.0,1.0,0.0,1.496608508,-5.5566606165,11.42258626211257,7.649053300521811,0.0,1.0,0.0,-1.59061066,-4.144202153,0.0,0.0,-37.0,1.0,0.0,1.8817593551,-4.6687303186,6.291038775546756,1.6234938775604533,0.0,1.0,0.0,2.4068601909,-4.3993436497,6.907111348858091,2.1058266307494184,0.0,1.0,0.0,2.2748765253,-6.1619370169,3.9284079977594106,2.020324113133411,0.0,1.0,0.0,3.1169836554,-5.1465920415,8.395789015767843,5.410619587939276,0.0,1.0,0.0,3.7246411249,-4.0370927851,3.6196508774069747,1.0180268092707117,0.0,1.0,0.0,4.8299404079,-4.2704759539,9.391492122563545,3.361165601759584,0.0,1.0,0.0,3.1039065876,-2.8673421324,1.969774569807367,0.6267464540296167,0.0,1.0,0.0,1.8534092602,-2.8489444663,17.999543447974887,11.519707806703927,0.0,1.0,0.0,4.0378033247,-2.2835029253,0.0,0.0,-21.59,1.0,0.0,3.4709477276,-1.7452892746,2.922860233672913,1.4614301168364565,-19.2,1.0,0.0,-0.3726946517,-4.2829075502,8.330208539573869,6.415218070706313,0.0,1.0,0.0,-1.0537836171,-2.2394463492,0.0,0.0,0.0,1.0,0.0,0.5309084006,-3.433272374,4.113328590018724,2.703044502012304,0.0,1.0,0.0,-0.0673791279,-2.3918873148,0.0,0.0,-26.91,1.0,0.0,1.0669150553,-2.4311581116,0.0,0.0,0.0,1.0,0.0,1.1037817517,-3.1875438028,2.447591922691626,0.9178469710093597,0.0,1.0,0.0,1.1626994941,-4.2978495824,11.278336630038563,2.0215886412333273,0.0,1.0,0.0
-1.7274567146,-3.1892649529,0.0,0.0,0.0,1.0,0.0,-0.5620171842,-3.3148524773,17.90262860216213,10.477575264859865,-60.97,1.0,0.0,1.0120878871,-1.7414860957,2.088118250902647,1.0440591254513234,0.0,1.0,0.0,-0.2483703707,-5.7011599364,8.312432486337295,1.7499857865973254,0.0,1.0,0.0,-1.3515096676,-6.364862178,0.0,0.0,0.0,1.0,0.0,-0.1392678391,-6.7357195544,0.0,0.0,0.0,1.0,0.0,0.8041763605,-6.4263057784,23.03031333847545,11.010105938130808,0.0,1.0,0.0,-0.9242954395,-5.4723948016,30.38423958449685,30.38423958449685,0.0,1.0,0.0,0.2295692813,-4.9094485678,0.0,0.0,0.0,1.0,0.0,1.0937142736,-7.4731743253,5.389607325406001,1.8584852846227589,0.0,1.0,0.0,1.8574880571,-6.8557907822,0.0,0.0,0.0,1.0,0.0,1.496608508,-5.5566606165,12.020115458225705,8.049184458633285,0.0,1.0,0.0,-1.59061066,-4.144202153,0.0,0.0,-37.0,1.0,0.0,1.8817593551,-4.6687303186,5.5614474427355916,1.4352122432866041,0.0,1.0,0.0,2.4068601909,-4.3993436497,9.406482174189488,2.867829931155332,0.0,1.0,0.0,2.2748765253,-6.1619370169,3.220245538790463,1.6561262770922383,0.0,1.0,0.0,3.1169836554,-5.1465920415,9.145082542735508,5.893497638651772,0.0,1.0,0.0,3.7246411249,-4.0370927851,3.64168435518197,1.024223724894929,0.0,1.0,0.0,4.8299404079,-4.2704759539,8.613434065423387,3.0827027181515283,0.0,1.0,0.0,3.1039065876,-2.8673421324,2.296330146183433,0.730650501058365,0.0,1.0,0.0,1.8534092602,-2.8489444663,19.839645062864587,12.697372840233335,0.0,1.0,0.0,4.0378033247,-2.2835029253,0.0,0.0,-21.59,1.0,0.0,3.4709477276,-1.7452892746,2.6617856971999365,1.3308928485999683,-19.2,1.0,0.0,-0.3726946517,-4.2829075502,7.275612118279443,5.603057608330146,0.0,1.0,0.0,-1.0537836171,-2.2394463492,0.0,0.0,0.0,1.0,0.0,0.5309084006,-3.433272374,3.337629631062053,2.1932994718407777,0.0,1.0,0.0,-0.0673791279,-2.3918873148,0.0,0.0,-26.91,1.0,0.0,1.0669150553,-2.4311581116,0.0,0.0,0.0,1.0,0.0,1.1037817517,-3.1875438028,2.501743598771136,0.9381538495391761,0.0,1.0,0.0,1.1626994941,-4.2978495824,10.281270273043553,1.8428691998851652,0.0,1.0,0.0
-1.7274567146,-3.1892649529,0.0,0.0,0.0,1.0,0.0,-0.5620171842,-3.3148524773,20.173487000416188,11.806602991026985,-60.97,1.0,0.0,1.0120878871,-1.7414860957,2.548637843524809,1.2743189217624045,0.0,1.0,0.0,-0.2483703707,-5.7011599364,7.277488809575988,1.5321029072791557,0.0,1.0,0.0,-1.3515096676,-6.364862178,0.0,0.0,0.0,1.0,0.0,-0.1392678391,-6.7357195544,0.0,0.0,0.0,1.0,0.0,0.8041763605,-6.4263057784,24.297548062750952,11.615933065087079,0.0,1.0,0.0,-0.9242954395,-5.4723948016,30.240634592855564,30.240634592855564,0.0,1.0,0.0,0.2295692813,-4.9094485678,0.0,0.0,0.0,1.0,0.0,1.0937142736,-7.4731743253,5.8094230454214,2.003249326007379,0.0,1.0,0.0,1.8574880571,-6.8557907822,0.0,0.0,0.0,1.0,0.0,1.496608508,-5.5566606165,11.62097008921962,7.78189961331671,0.0,1.0,0.0,-1.59061066,-4.144202153,0.0,0.0,-37.0,1.0,0.0,1.8817593551,-4.6687303186,5.188890185059722,1.3390684348541217,0.0,1.0,0.0,2.4068601909,-4.3993436497,7.72137942787503,2.354079093864339,0.0,1.0,0.0,2.2748765253,-6.1619370169,3.701330017153691,1.903541151679041,0.0,1.0,0.0,3.1169836554,-5.1465920415,7.909417528994938,5.097180185352293,0.0,1.0,0.0,3.7246411249,-4.0370927851,2.731367239392658,0.768197036079185,0.0,1.0,0.0,4.8299404079,-4.2704759539,8.97330660344024,3.2114992054417693,0.0,1.0,0.0,3.1039065876,-2.8673421324,2.033389500582653,0.6469875683672077,0.0,1.0,0.0,1.8534092602,-2.8489444663,17.306660277653343,11.07626257769814,0.0,1.0,0.0,4.0378033247,-2.2835029253,0.0,0.0,-21.59,1.0,0.0,3.4709477276,-1.7452892746,3.5467256013171187,1.7733628006585593,-19.2,1.0,0.0,-0.3726946517,-4.2829075502,7.925262026623011,6.103362710157953,0.0,1.0,0.0,-1.0537836171,-2.2394463492,0.0,0.0,0.0,1.0,0.0,0.5309084006,-3.433272374,3.2440212850905246,2.1317854159166303,0.0,1.0,0.0,-0.0673791279,-2.3918873148,0.0,0.0,-26.91,1.0,0.0,1.0669150553,-2.4311581116,0.0,0.0,0.0,1.0,0.0,1.1037817517,-3.1875438028,2.5834912276622615,0.9688092103733482,0.0,1.0,0.0,1.1626994941,-4.2978495824,8.962140896404334,1.6064214814309654,0.0,1.0,0.0
-1.7274567146,-3.1892649529,0.0,0.0,0.0,1.0,0.0,-0.5620171842,-3.3148524773,23.35600205947848,13.669180928819202,-60.97,1.0,0.0,1.0120878871,-1.7414860957,2.7003657333653903,1.3501828666826952,0.0,1.0,0.0,-0.2483703707,-5.7011599364,7.945133328130445,1.6726596480274623,0.0,1.0,0.0,-1.3515096676,-6.364862178,0.0,0.0,0.0,1.0,0.0,-0.1392678391,-6.7357195544,0.0,0.0,0.0,1.0,0.0,0.8041763605,-6.4263057784,25.774306493374244,12.321927227095582,0.0,1.0,0.0,-0.9242954395,-5.4723948016,27.539605033652226,27.539605033652226,0.0,1.0,0.0,0.2295692813,-4.9094485678,0.0,0.0,0.0,1.0,0.0,1.0937142736,-7.4731743253,6.427253782409906,2.216294407727554,0.0,1.0,0.0,1.8574880571,-6.8557907822,0.0,0.0,0.0,1.0,0.0,1.496608508,-5.5566606165,8.236741611294372,5.515675186134624,0.0,1.0,0.0,-1.59061066,-4.144202153,0.0,0.0,-37.0,1.0,0.0,1.8817593551,-4.6687303186,5.937659368004306,1.5322991917430466,0.0,1.0,0.0,2.4068601909,-4.3993436497,9.399063438317867,2.8655681214383746,0.0,1.0,0.0,2.2748765253,-6.1619370169,3.4883452206763983,1.794006113490719,0.0,1.0,0.0,3.1169836554,-5.1465920415,8.888256463718978,5.727987498841118,0.0,1.0,0.0,3.7246411249,-4.0370927851,2.9521575491690792,0.8302943107038034,0.0,1.0,0.0,4.8299404079,-4.2704759539,9.849558981002106,3.525105319516543,0.0,1.0,0.0,3.1039065876,-2.8673421324,2.402655681746105,0.7644813532828516,0.0,1.0,0.0,1.8534092602,-2.8489444663,18.067968703852333,11.563499970465493,0.0,1.0,0.0,4.0378033247,-2.2835029253,0.0,0.0,-21.59,1.0,0.0,3.4709477276,-1.7452892746,3.787611233104173,1.8938056165520865,-19.2,1.0,0.0,-0.3726946517,-4.2829075502,7.705769757141763,5.934328433660898,0.0,1.0,0.0,-1.0537836171,-2.2394463492,0.0,0.0,0.0,1.0,0.0,0.5309084006,-3.433272374,2.777216905584633,1.8250282522413301,0.0,1.0,0.0,-0.0673791279,-2.3918873148,0.0,0.0,-26.91,1.0,0.0,1.0669150553,-2.4311581116,0.0,0.0,0.0,1.0,0.0,1.1037817517,-3.1875438028,2.3850870463390677,0.8944076423771504,0.0,1.0,0.0,1.1626994941,-4.2978495824,11.906741948211081,2.134227330339722,0.0,1.0,0.0
-1.7274567146,-3.1892649529,0.0,0.0,0.0,1.0,0.0,-0.5620171842,-3.3148524773,22.53641026905331,13.189512000782353,-60.97,1.0,0.0,1.0120878871,-1.7414860957,2.397852402698469,1.1989262013492346,0.0,1.0,0.0,-0.2483703707,-5.7011599364,7.641241992949448,1.608682524831463,0.0,1.0,0.0,-1.3515096676,-6.364862178,0.0,0.0,0.0,1.0,0.0,-0.1392678391,-6.7357195544,0.0,0.0,0.0,1.0,0.0,0.8041763605,-6.4263057784,20.252842508956114,9.682279971386915,0.0,1.0,0.0,-0.9242954395,-5.4723948016,31.800920858794434,31.800920858794434,0.0,1.0,0.0,0.2295692813,-4.9094485678,0.0,0.0,0.0,1.0,0.0,1.0937142736,-7.4731743253,5.7367577156433,1.978192315739069,0.0,1.0,0.0,1.8574880571,-6.8557907822,0.0,0.0,0.0,1.0,0.0,1.496608508,-5.5566606165,11.019557399617751,7.379167901529744,0.0,1.0,0.0,-1.59061066,-4.144202153,0.0,0.0,-37.0,1.0,0.0,1.8817593551,-4.6687303186,6.0933143556526375,1.5724682208135838,0.0,1.0,0.0,2.4068601909,-4.3993436497,8.680512150183537,2.6464976067632735,0.0,1.0,0.0,2.2748765253,-6.1619370169,3.747907064160479,1.9274950615682462,0.0,1.0,0.0,3.1169836554,-5.1465920415,9.604325306574925,6.189454086459396,0.0,1.0,0.0,3.7246411249,-4.0370927851,3.251899612516439,0.9145967660202485,0.0,1.0,0.0,4.8299404079,-4.2704759539,8.870211005710985,3.1746018336228787,0.0,1.0,0.0,3.1039065876,-2.8673421324,1.8845673972090116,0.59963508093014,0.0,1.0,0.0,1.8534092602,-2.8489444663,18.372419152002823,11.758348257281805,0.0,1.0,0.0,4.0378033247,-2.2835029253,0.0,0.0,-21.59,1.0,0.0,3.4709477276,-1.7452892746,3.064662347366118,1.532331173683059,-19.2,1.0,0.0,-0.3726946517,-4.2829075502,9.187222572979758,7.07521738378901,0.0,1.0,0.0,-1.0537836171,-2.2394463492,0.0,0.0,0.0,1.0,0.0,0.5309084006,-3.433272374,3.9667229889240385,2.606703678435797,0.0,1.0,0.0,-0.0673791279,-2.3918873148,0.0,0.0,-26.91,1.0,0.0,1.0669150553,-2.4311581116,0.0,0.0,0.0,1.0,0.0,1.1037817517,-3.1875438028,2.416539697633275,0.9062023866124782,0.0,1.0,0.0,1.1626994941,-4.2978495824,11.874903052565651,2.128520358478749,0.0,1.0,0.0
-1.7274567146,-3.1892649529,0.0,0.0,0.0,1.0,0.0,-0.5620171842,-3.3148524773,18.57277635415559,10.869781552892903,-60.97,1.0,0.0,1.0120878871,-1.7414860957,2.584616608846471,1.2923083044232355,0.0,1.0,0.0,-0.2483703707,-5.7011599364,7.752578775222622,1.632121847415289,0.0,1.0,0.0,-1.3515096676,-6.364862178,0.0,0.0,0.0,1.0,0.0,-0.1392678391,-6.7357195544,0.0,0.0,0.0,1.0,0.0,0.8041763605,-6.4263057784,23.42081666695237,11.196793932885123,0.0,1.0,0.0,-0.9242954395,-5.4723948016,27.636597896472324,27.636597896472324,0.0,1.0,0.0,0.2295692813,-4.9094485678,0.0,0.0,0.0,1.0,0.0,1.0937142736,-7.4731743253,5.3738467272128645,1.853050595590643,0.0,1.0,0.0,1.8574880571,-6.8557907822,0.0,0.0,0.0,1.0,0.0,1.496608508,-5.5566606165,13.753798235105883,9.21013274672269,0.0,1.0,0.0,-1.59061066,-4.144202153,0.0,0.0,-37.0,1.0,0.0,1.8817593551,-4.6687303186,7.320194511239325,1.8890824545133742,0.0,1.0,0.0,2.4068601909,-4.3993436497,8.700416264375384,2.652565934260788,0.0,1.0,0.0,2.2748765253,-6.1619370169,3.062594550780368,1.5750486261156178,0.0,1.0,0.0,3.1169836554,-5.1465920415,8.1824542198975,5.273137163933944,0.0,1.0,0.0,3.7246411249,-4.0370927851,3.5441319083986507,0.9967870992371205,0.0,1.0,0.0,4.8299404079,-4.2704759539,10.311250157365555,3.6903421615834615,0.0,1.0,0.0,3.1039065876,-2.8673421324,2.2279967835473466,0.7089080674923375,0.0,1.0,0.0,1.8534092602,-2.8489444663,17.567035887050885,11.242902967712567,0.0,1.0,0.0,4.0378033247,-2.2835029253,0.0,0.0,-21.59,1.0,0.0,3.4709477276,-1.7452892746,2.833008807421932,1.416504403710966,-19.2,1.0,0.0,-0.3726946517,-4.2829075502,8.421018794479838,6.485152404944245,0.0,1.0,0.0,-1.0537836171,-2.2394463492,0.0,0.0,0.0,1.0,0.0,0.5309084006,-3.433272374,3.8699342672146133,2.54309966131246,0.0,1.0,0.0,-0.0673791279,-2.3918873148,0.0,0.0,-26.91,1.0,0.0,1.0669150553,-2.4311581116,0.0,0.0,0.0,1.0,0.0,1.1037817517,-3.1875438028,2.902698063481351,1.0885117738055068,0.0,1.0,0.0,1.1626994941,-4.2978495824,9.422445236090587,1.688928863072841,0.0,1.0,0.0
-1.7274567146,-3.1892649529,0.0,0.0,0.0,1.0,0.0,-0.5620171842,-3.3148524773,23.580314941706373,13.800460818418015,-60.97,1.0,0.0,1.0120878871,-1.7414860957,2.3637461913911713,1.1818730956955856,0.0,1.0,0.0,-0.2483703707,-5.7011599364,8.020847050055014,1.6885993789589504,0.0,1.0,0.0,-1.3515096676,-6.364862178,0.0,0.0,0.0,1.0,0.0,-0.1392678391,-6.7357195544,0.0,0.0,0.0,1.0,0.0,0.8041763605,-6.4263057784,23.163026638979424,11.073552208985777,0.0,1.0,0.0,-0.9242954395,-5.4723948016,32.3538913305837,32.3538913305837,0.0,1.0,0.0,0.2295692813,-4.9094485678,0.0,0.0,0.0,1.0,0.0,1.0937142736,-7.4731743253,6.624546688370932,2.284326444265839,0.0,1.0,0.0,1.8574880571,-6.8557907822,0.0,0.0,0.0,1.0,0.0,1.496608508,-5.5566606165,10.36064076999137,6.9379290870477925,0.0,1.0,0.0,-1.59061066,-4.144202153,0.0,0.0,-37.0,1.0,0.0,1.8817593551,-4.6687303186,5.67138225965504,1.4635825186206555,0.0,1.0,0.0,2.4068601909,-4.3993436497,8.500336761180677,2.591566085725816,0.0,1.0,0.0,2.2748765253,-6.1619370169,4.107249936059679,2.112299967116406,0.0,1.0,0.0,3.1169836554,-5.1465920415,10.55906700106041,6.8047320673500415,0.0,1.0,0.0,3.7246411249,-4.0370927851,2.927926472415358,0.8234793203668195,0.0,1.0,0.0,4.8299404079,-4.2704759539,7.942491596250672,2.8425759397107666,0.0,1.0,0.0,3.1039065876,-2.8673421324,2.2298179313166617,0.7094875236007558,0.0,1.0,0.0,1.8534092602,-2.8489444663,18.61051191227404,11.910727623855385,0.0,1.0,0.0,4.0378033247,-2.2835029253,0.0,0.0,-21.59,1.0,0.0,3.4709477276,-1.7452892746,3.4876478234261565,1.7438239117130783,-19.2,1.0,0.0,-0.3726946517,-4.2829075502,8.825813396793087,6.796890776840654,0.0,1.0,0.0,-1.0537836171,-2.2394463492,0.0,0.0,0.0,1.0,0.0,0.5309084006,-3.433272374,3.2731587879561155,2.1509329177997327,0.0,1.0,0.0,-0.0673791279,-2.3918873148,0.0,0.0,-26.91,1.0,0.0,1.0669150553,-2.4311581116,0.0,0.0,0.0,1.0,0.0,1.1037817517,-3.1875438028,2.5115058885474904,0.941814708205309,0.0,1.0,0.0,1.1626994941,-4.2978495824,11.386352327103111,2.0409499454241424,0.0,1.0,0.0
