0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1.0,0.0,1.0,-0.4612225968581592,0.9803193528722753,-1.676810495552798,0.9767923958508707,-1.9783338133992945,0.9812772891171896,-1.939643185016176,0.9685566707454623,-2.495194634138105,0.9654871554156627,-2.742435200189197,0.9520125758923826,-3.09628896188204,0.9783407143162862,-3.2358960150660754,0.9835299510156865,-3.6179679285712045,0.9783407143162862,-3.2358960150660754,0.9837043733802118,-1.8620578576139006,1.0,1.1564249162932216,0.9733157435779958,-2.7150370030722413,0.9788963128336131,-2.6323868058151807,0.9771831095944408,-2.884182011538851,0.9768455269123902,-3.6061973228448876,0.968306121775223,-3.718176146700792,0.9659764190254738,-4.135611112368398,0.9693213909255698,-4.075135706556364,0.9930931062594411,-3.7438693559136893,0.9999999999999998,-3.6481543717657723,1.0,-1.8345988902479884,0.9897175436113343,-2.82794001679026,0.9901137714602438,-1.8304706631222407,0.9703336948455096,-2.323669298864271,0.9999999999999999,-0.908667847791465,0.9698093195717659,-2.515064628252807,0.980998697989144,-2.1136041303671065,0.9708443344410624,-2.9136335168977245
1.0,0.0,0.9999999999999999,-0.3390112957747275,0.9832486787863104,-1.52899267998391,0.9802498511196184,-1.8015403911702832,0.9827646037076507,-1.8160160798650595,0.9735749844294191,-2.268865168932311,0.9679022599514523,-2.6241022307992194,0.9616868157624114,-2.7037028443316546,0.9803019813301677,-3.1895252797985787,0.9839256019907356,-3.666687657200847,0.9803019813301677,-3.1895252797985787,0.9851456949377952,-1.8078094541763334,1.0,1.206253034605825,0.9767351543737253,-2.5877729680604786,0.9789299529742082,-2.6602885858959673,0.9764947338577242,-2.944736475704231,0.975506338469059,-3.7190104606013152,0.9666876192090105,-3.8535548806066853,0.963459453954781,-4.3374151527450255,0.9676399556291095,-4.230215298053758,0.993386535860468,-3.783514441581854,0.9999999999999999,-3.6941819825463273,0.9999999999999999,-1.9271646265309959,0.9869236812132858,-2.9306608773513467,0.9899217938688569,-1.7886934276368058,0.9729645195143976,-2.211700258581827,0.9999999999999997,-0.8192900464902887,0.9752104731412152,-2.261046129153675,0.9806520832835285,-2.049664233154266,0.9699496612438,-2.8884217994259074
1.0,0.0,1.0,-0.3274623352569611,0.9834438748460249,-1.4111363860791368,0.9805112919290542,-1.6553778113110775,0.9819198844550203,-1.7867222659067703,0.9735172627095277,-2.123194774127281,0.966553060809986,-2.5797765784017206,0.9614503603741149,-2.5578296660214157,0.9803079650282647,-2.8675318304854143,0.9839303304159825,-3.253288465701155,0.9803079650282647,-2.8675318304854143,0.9860635833374722,-1.289897754981434,0.9999999999999999,1.7213564724536585,0.9785896309097026,-1.9902867327551612,0.9808636679568917,-2.050151120858178,0.9768758417969347,-2.4772020357819233,0.97590142108822,-3.2773120333611616,0.9677145271353126,-3.3226899782352715,0.9642279199171792,-3.8399881669034155,0.9680476382853205,-3.7659765150072806,0.993430596299239,-3.3428688332764116,0.9999999999999999,-3.2478893813761895,1.0,-1.3510840172400551,0.9874297963077504,-2.411302190681229,0.9905989491604026,-1.2407668123208528,0.9751972594878539,-1.6247619798042678,0.9999999999999999,-0.27706557821812566,0.9753099834907785,-2.0725960465089956,0.982425911552406,-1.388420263639585,0.9735054413628224,-2.096940179385512
1.0,0.0,0.9999999999999999,-0.4719486241928219,0.9818439890894436,-1.62947428246336,0.978564093260132,-1.924479123340173,0.9818571227068909,-1.9416154993304866,0.9709297644874307,-2.4254745176296386,0.9664386068501329,-2.741155389459188,0.9564101207804752,-2.956676307894592,0.9793543749793949,-3.148862847768745,0.983828753822906,-3.522805270619134,0.9793543749793949,-3.148862847768745,0.9857418712648718,-1.644029667980937,0.9999999999999999,1.3682082350449798,0.9762629208204888,-2.4747735464467278,0.9798455719357151,-2.4865528382089406,0.977465560172098,-2.7594627847384476,0.9763740449081806,-3.534473413214137,0.9674958358865793,-3.6713283073503122,0.9639142330588119,-4.170864307834598,0.9679248315856063,-4.071713066841805,0.9933701705337735,-3.6305481029278535,1.0,-3.539009999176046,1.0,-1.8123703356078058,0.9890014585787545,-2.8099500324006823,0.9904701300689375,-1.906229334075938,0.9727416144625427,-2.3481991378733023,1.0,-1.0723891913593577,0.972245730483556,-2.452355430380329,0.9791054467436293,-2.4098126916092273,0.9664535590549579,-3.38844989226803
1.0,0.0,1.0,-0.1292657071370796,0.9842953527769208,-1.1442808043372306,0.9814768375412846,-1.3329497325708584,0.9837301281595807,-1.4249929971247326,0.9748356566075548,-1.7466828816038835,0.9696928836458678,-2.1199422949566946,0.9622667629399263,-2.20189838946714,0.9818230749749722,-2.1734336757428454,0.9855046536248725,-2.3945483256533517,0.9818230749749722,-2.1734336757428454,0.9860883562344882,-0.6682291391276464,1.0000000000000002,2.3429493686756158,0.9782437712703616,-1.3489543231980996,0.9814242825220599,-1.3463189951903338,0.9792231605767115,-1.6842299020601772,0.9786584850677685,-2.3969697766646063,0.970700289701565,-2.44615131989316,0.9681940208893332,-2.880259204436151,0.9714982151156918,-2.826447539661994,0.9938204554868306,-2.466794472386054,0.9999999999999999,-2.367312328035487,1.0000000000000002,-0.5779244405193057,0.9886232009202677,-1.6787574259782447,0.9891740108496107,-0.9707635098723856,0.9677812811204157,-1.5045985424088604,1.0000000000000002,-0.20300957711146625,0.9762435592002524,-1.7308280840270864,0.9793986506775714,-1.5109178915402657,0.9679654686311605,-2.40663217701295
1.0,0.0,1.0000000000000002,-0.28417876470075804,0.9841661381983884,-1.28953380363048,0.9812336532795368,-1.5166182467585743,0.9826498296305052,-1.6635686446577207,0.9744226854571508,-1.9594085881464665,0.9678353934404844,-2.4079654230248946,0.9623056982745416,-2.3960711105585983,0.9813389595367732,-2.5142893332184353,0.98499810799857,-2.8018172839855797,0.9813389595367732,-2.5142893332184353,0.986386498801451,-0.9528723664653652,0.9999999999999999,2.0573951520091374,0.9767178209803037,-1.7348701468825265,0.9815449091480813,-1.6616886191037445,0.9788453637628604,-2.036681709353225,0.978604634708369,-2.770332456458898,0.9689301124857354,-2.8854951031153995,0.9654507457270715,-3.392526326986937,0.9695286949467885,-3.297161196612278,0.9934646052654162,-2.890512776287891,1.0000000000000002,-2.785110072393878,1.0,-0.9075295305321172,0.9897798837618769,-1.9677120286712024,0.9904613237064592,-1.056368255851726,0.971739020394542,-1.5230743348452143,1.0,-0.20332200569733358,0.9760685164231947,-1.9174828432362194,0.9808746001685571,-1.4131423696466492,0.9708949860401355,-2.2023940918488516
1.0,0.0,1.0,-0.4222869685490464,0.9828417751965244,-1.5067413435881492,0.9797121447859302,-1.7776241551766137,0.9808611218462391,-1.9429559564356793,0.9724889490294091,-2.2693123160154953,0.9647610855150142,-2.7714532781314736,0.9600146011332447,-2.721374934848779,0.9800478717489585,-2.9485324386833796,0.9840616282975533,-3.3001243419180617,0.9800478717489585,-2.9485324386833796,0.9844880089763527,-1.5554486546493922,1.0000000000000002,1.4606292360371034,0.9753582508680331,-2.323319400039471,0.9795235102507855,-2.2871856838653635,0.976735755729585,-2.6242310462512255,0.9766858751895388,-3.3233338128007657,0.9672371431811992,-3.4758544906720963,0.9639782484144536,-3.957402985849788,0.9679535289323636,-3.8611546881968555,0.9932893763520978,-3.385099670177127,0.9999999999999999,-3.2810245215098375,1.0,-1.4667851934080203,0.990968707633747,-2.432154878990087,0.9902558277114999,-1.4631639219979062,0.9693902840861996,-1.9833011137111538,1.0,-0.5431981963824061,0.9742471077036655,-2.236958973777122,0.9814167972200316,-1.7181163971524196,0.9718553197882006,-2.475962179191411
1.0,0.0,1.0,-0.5522888703933224,0.9808088421706775,-1.7076475862116824,0.9772003894572688,-2.028619469163775,0.9794621542209497,-2.1393960924793434,0.9691298354063584,-2.549797336050479,0.9624122273617165,-3.005355691946491,0.9540530497922688,-3.099388921852376,0.9787915053512476,-3.097618823504335,0.9838875554054035,-3.380265637349322,0.9787915053512476,-3.097618823504335,0.9841355119963138,-1.703446604685236,1.0,1.313712582188704,0.9759339557842074,-2.4428502827279748,0.9785989007006957,-2.480598552428731,0.9774068383937005,-2.7055774517955875,0.978130575301069,-3.345343644087354,0.9665169541714287,-3.63925630740871,0.9636855391574404,-4.079360375576732,0.9677114798811225,-3.970955674259318,0.9937326381380991,-3.433613633934991,1.0,-3.3426560298223342,1.0,-1.670198284787682,0.9889300536980927,-2.652081627242721,0.9901996310074296,-1.797674013440572,0.9716972942354015,-2.2590278702695903,1.0000000000000002,-0.9826817188518199,0.9706194658968258,-2.560267583891649,0.9802887069622379,-2.246961865815026,0.9683498190446371,-3.170279760345116
1.0,0.0,1.0,-0.2586000851610473,0.9846597653483692,-1.3216061220682684,0.9818669131350036,-1.5531519453271772,0.9836742837908447,-1.6380494239725962,0.9751898038164443,-2.0149985041258036,0.9694975777719468,-2.3868557921239626,0.9636045545689036,-2.436486234069923,0.9815153923842734,-2.8269991946241815,0.9849066968584453,-3.248126326763802,0.9815153923842734,-2.8269991946241815,0.9871110634162675,-1.2308228998906878,0.9999999999999999,1.777232972590152,0.9776212692883306,-2.0462367880663774,0.9814128593434494,-2.0402070675935224,0.9786583302212358,-2.40378705837025,0.977193606966381,-3.2475049751266467,0.9695759679757716,-3.245518657902782,0.9666998797823292,-3.7286668206333817,0.9704505287153466,-3.661025046158514,0.993120288948272,-3.4143940537856348,1.0000000000000002,-3.316071188957795,1.0,-1.3684925997182196,0.9874321204694155,-2.493113911673983,0.9896692815388245,-1.4483959013645253,0.9712776180243254,-1.9072401625573556,1.0,-0.5175440307312982,0.9767435449054852,-1.9965820064283668,0.9807129832761193,-1.7471559071016864,0.9697788391784407,-2.6008958980106516
1.0,0.0,0.9999999999999999,-0.1295682800598334,0.9846973004164463,-1.216132315615097,0.9819350062132847,-1.4225634934485465,0.9846955204495516,-1.4261809688726081,0.9761236481622685,-1.7936296101433538,0.9712581302030522,-2.125892748500602,0.9651040875186737,-2.190006004316189,0.9819046242937505,-2.4680807970867766,0.9849865668223657,-2.8181799929588838,0.9819046242937505,-2.4680807970867766,0.9852756951245405,-1.1461965673434487,1.0,1.867467869954504,0.9760493138183175,-1.9161851447606506,0.9799267242675325,-1.885873015837855,0.9772280293178445,-2.1998692048657196,0.9771182927076167,-2.8741242238943094,0.9697929616986578,-2.9347301529250163,0.9677709308423226,-3.3254527487549814,0.9713110436378162,-3.2484990359328823,0.9936120260769337,-2.8855104996306506,0.9999999999999999,-2.780937101817602,1.0,-1.0667415935249818,0.989804878691227,-1.988096657678342,0.9912001576887232,-0.9340725637973823,0.9748079293933274,-1.342478864050689,1.0,-0.027746905430213166,0.9778258700951218,-1.7395660596456424,0.9815254418886731,-1.2056390246052022,0.9711807287452698,-2.014782367912183
1.0,0.0,1.0,-0.2629157419281637,0.9854555345322947,-1.3015459952403297,0.9828425052887682,-1.5273596651998465,0.984538676740875,-1.600233086578791,0.9772122072665753,-1.927738042709333,0.97095251082693,-2.3255274387251985,0.9673262035448753,-2.289153640337467,0.9827898909363256,-2.6338719676947244,0.9857705935041645,-3.0005335956721195,0.9827898909363256,-2.6338719676947244,0.9866405735632652,-1.1568729866288656,0.9999999999999999,1.8526186289839275,0.9769530388584017,-1.954533292102235,0.9810425819890842,-1.9150549899423146,0.9787994950448848,-2.2631412592399127,0.9790055462536276,-2.983333008598941,0.9703970145597914,-3.0277022452023257,0.9672402840426104,-3.5187381774529993,0.9710827823155468,-3.4406626925210992,0.9933242698969202,-3.139161815469341,0.9999999999999998,-3.032877344500475,0.9999999999999999,-1.1401568334742391,0.9890675070277566,-2.2355213340651154,0.990382002787751,-1.3386163965823619,0.9722886963446447,-1.7897052461767184,1.0,-0.5035752854506655,0.978874148403097,-1.9014380574379843,0.9789194029780561,-1.8421007085310503,0.9671104306930556,-2.7660010746379107
1.0,0.0,0.9999999999999999,-0.5610994384700884,0.9815707371694821,-1.7179865690846032,0.9782585816613002,-2.0314264757802647,0.9805463251531835,-2.1265335522721864,0.9700701806912193,-2.5942238444769936,0.9641970720613515,-2.9828297072170904,0.9553687011591429,-3.132536203585041,0.9791332284328982,-3.426269962410221,0.9839617848979939,-3.855939454471168,0.9791332284328982,-3.426269962410221,0.9861646933929148,-1.8010815487365217,1.0,1.2098636545749175,0.977779763758747,-2.5888615297926787,0.9805779776169912,-2.6505585845517112,0.9773753360079974,-3.01115815130088,0.9772033395786418,-3.811167525693018,0.9674843169536671,-3.926047836541398,0.9639689310138742,-4.449363887641192,0.9679858093777082,-4.365105573128845,0.9927539417085655,-4.054734505853158,0.9999999999999999,-3.959282333742797,0.9999999999999999,-2.0486900375087482,0.9888498937677866,-3.125801032384593,0.9897931337440913,-2.1340153912060695,0.9700535943920862,-2.6263642599626986,0.9999999999999999,-1.2160912463040112,0.9714496885253883,-2.621297298827005,0.9802040678147949,-2.482523976741704,0.9684942184428494,-3.3912010767813445
1.0,0.0,1.0000000000000002,-0.5278124772408167,0.9816243964432455,-1.7683622222955644,0.9783611883314994,-2.090576243247716,0.9814729102759576,-2.0897579569540725,0.9710852822360728,-2.609424646750146,0.9657047777652004,-2.9475841296430985,0.9576164101006102,-3.1097403934686865,0.9793304412080648,-3.4744730824706354,0.9837372824790014,-3.9217535861380615,0.9793304412080648,-3.4744730824706354,0.9841196028207632,-2.139864666339006,0.9999999999999999,0.8773433407541753,0.9753023329233438,-2.9375608555672947,0.9782971792065855,-2.9765999995897876,0.9762044722060538,-3.2312155083503034,0.9759480823875736,-3.9557129777471975,0.9664070849691858,-4.142707438326252,0.9636401942638358,-4.590415688668748,0.9676154236770975,-4.491508157132107,0.9931266129780439,-4.0568748765303555,0.9999999999999999,-3.9629667920366627,0.9999999999999999,-2.208119806348288,0.9902170536297032,-3.2155792632360316,0.9908974480350313,-2.3960692096714302,0.9730618687705578,-2.8405122657067094,0.9999999999999999,-1.6129298053800845,0.9724298255666243,-2.668244622079576,0.9763793295543224,-3.119940989562711,0.9618717550800423,-4.2402551947599605
1.0,0.0,1.0000000000000002,-0.2263343756279432,0.9843777783829493,-1.3161033327452378,0.9816036136715643,-1.5412066690568178,0.9845011284258773,-1.5478572941511755,0.97522907671664,-1.966051421817693,0.9709113680705577,-2.2627987506578937,0.9633344082732478,-2.3988067229164063,0.9815347018514888,-2.723458063641416,0.9849054302004633,-3.1162887112258746,0.9815347018514888,-2.723458063641416,0.9864202380800984,-1.2619627953428487,0.9999999999999999,1.7482016658338182,0.9779929779474625,-2.0287610267693905,0.9799988910065208,-2.096886646573745,0.9781961424377312,-2.374559161743663,0.9776570612764595,-3.1214246167287354,0.9670245545040402,-3.3410851539909063,0.9640833071203992,-3.8083904722743904,0.9682632250702239,-3.7017298427256096,0.9935790900138136,-3.2221514359586365,1.0,-3.127714978291869,1.0,-1.371009947694926,0.9873792642678944,-2.401958892813762,0.9889969640724363,-1.4261590488579723,0.9685126711118672,-1.9374591282737434,0.9999999999999998,-0.5066670108197583,0.9766960519903182,-1.9539997641217086,0.9805618055510866,-1.745051950934581,0.9695920770101683,-2.602170079135573
1.0,0.0,0.9999999999999999,-0.4903730230683626,0.981944945501878,-1.6500043448734432,0.9786424697582194,-1.9526117766203717,0.9825223541933709,-1.9280469645456972,0.971195565643589,-2.4462600895546975,0.967556913362549,-2.7096456119815864,0.9567276772940685,-2.976154325490522,0.9794156991600936,-3.233113339043668,0.9837942605254735,-3.639986963977257,0.9794156991600936,-3.233113339043668,0.9847326656273804,-1.8939306356343362,0.9999999999999999,1.121397218391465,0.9751878943113436,-2.7334111770766567,0.9794244290060935,-2.727521403369364,0.9762977894554856,-2.980379287646817,0.9754286470158914,-3.7079556940205514,0.9678380114082585,-3.8384113839742353,0.9649423259495411,-4.272614088827165,0.9687615577124408,-4.172428501675189,0.9936310969262907,-3.7335385913189216,0.9999999999999998,-3.650207421045064,0.9999999999999999,-2.0862874707681547,0.9873158762848738,-3.0100444688742423,0.9895243558492197,-2.03729495138094,0.9708190375892838,-2.504019115891674,0.9999999999999999,-1.1459995410748802,0.9724691378580704,-2.478141377507235,0.9793690940435588,-2.4597727621931402,0.967552021686371,-3.3811868737067323
